text,label,score,url,hn_link,pre_labeled,notes
"How could a software dev build a bottom-up understanding of quantum computing? I would like to get started with Quantum Computing, I would like to go from Bottom to Top, that is building an understanding from the ground up (instead of Top to Bottom, hands-on first approach, that doesn&#x27;t work for me).
Introductory textbooks? MooCs? Curriculum? Important subjects? Important Topics and concepts?",discussion,5,https://news.ycombinator.com/item?id=17734511,https://news.ycombinator.com/item?id=17734511,1,
Ask HN: ArsTechnica qbits mechanics[0] for a scaled up version of roons[1]? [0] : Floating Electrons on a sea of helium : https:&#x2F;&#x2F;arstechnica.com&#x2F;science&#x2F;2025&#x2F;10&#x2F;new-qubit-tech-traps-single-electrons-on-liquid-helium&#x2F;<p>[1] : Show HN:  Roons -l Mechanical Computer Kit : https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=43859464<p>Non-technical guide : https:&#x2F;&#x2F;minecraft.fandom.com&#x2F;wiki&#x2F;Tutorials&#x2F;Redstone_computers,technical,1,https://news.ycombinator.com/item?id=45517654,https://news.ycombinator.com/item?id=45517654,1,
Quantum Breakthrough: Entanglement of Three Spin Qubits Achieved in Silicon,hype,3,https://scitechdaily.com/quantum-computing-breakthrough-entanglement-of-three-spin-qubits-achieved-in-silicon/,https://news.ycombinator.com/item?id=28484462,1,
Google says its breakthrough quantum chip can't break modern cryptography,hype,3,https://www.theverge.com/2024/12/12/24319879/google-willow-cant-break-rsa-cryptography,https://news.ycombinator.com/item?id=42413679,1,
"Zacks Investment Quantum Stocks Eyeing Breakoust: D-Wave, IonQ, and Rigetti",hype,2,https://www.nasdaq.com/articles/zacks-investment-ideas-feature-highlights-d-wave-quantum-ionq-and-rigetti-computing,https://news.ycombinator.com/item?id=45129390,1,
"Show HN: Qgate – Classical trajectory filtering for noisy quantum circuits Hi HN, I’m Ran. I built an open-code middleware package for Qiskit that uses classical post-selection to filter thermal noise out of deep quantum circuits without requiring global error correction.The current bottleneck in near-term quantum computing (NISQ) is the decoherence death spiral. When IBM proved &quot;Quantum Utility&quot; on 127 qubits in 2023, they used Zero-Noise Extrapolation (ZNE) to statistically guess the correct expectation values from the noise. I wanted to see if deep circuits retain exploitable statistical structure beyond apparent decoherence collapse.How it works: qgate adds a single ancilla probe (an O(1) quantum overhead) whose measurement outcome provides a trajectory score. During classical post-processing, shots are ranked using a dynamic Galton-style threshold, and the lowest-scoring (most decohered) trajectories are discarded. Unlike symmetry-based post-selection, this does not rely on known conserved operators.The Stress Test: I ran it on a 133-qubit heavy-hex lattice (IBM Torino) at an ISA depth of 16,700+ gates (~37x T1). In this regime, expectation values approach the infinite-temperature limit. After trajectory filtering, an 11.9% subset of shots exhibited a statistically significant negative energy shift (δ = -0.0798).I’ve published the telemetry, the math, and the codebase under a Source-Available Evaluation License.<p>Repo&#x2F;Docs: <a href=""https:&#x2F;&#x2F;github.com&#x2F;ranbuch&#x2F;qgate-trajectory-filter"" rel=""nofollow"">https:&#x2F;&#x2F;github.com&#x2F;ranbuch&#x2F;qgate-trajectory-filter</a><p>The Story&#x2F;Data: <a href=""https:&#x2F;&#x2F;medium.com&#x2F;@ranbuch&#x2F;beating-the-quantum-noise-wall-extracting-signal-from-a-133-qubit-processor-a1e8eb85e565"" rel=""nofollow"">https:&#x2F;&#x2F;medium.com&#x2F;@ranbuch&#x2F;beating-the-quantum-noise-wall-e...</a><p>Install: pip install qgate",technical,2,https://github.com/ranbuch/qgate-trajectory-filter,https://news.ycombinator.com/item?id=47236162,1,
"Ask HN: What could we human do with more computing power? Hi,<p>yesterday i discussed with a friend of mine what would change with quantum computers.<p>Would we overcome milestones in medical &amp; biotech science? Would we explore more of our universe? I&#x27;m already very excited about this topic. What will change with exponential increased computer power?<p>Right now as quantum computers are not normalcy - what impact does current crowd computing have on science? There are a few project we you can let your computer compare proteins etc. - is it worth it my time, cpu power and electricity costs? How important is crowd computing?<p>Excited to hear your thoughts on that.<p>Best 
ugd",discussion,4,https://news.ycombinator.com/item?id=7942854,https://news.ycombinator.com/item?id=7942854,1,
Quantum breakthrough massively speeds up the speed of future computers,hype,3,http://www.independent.co.uk/life-style/gadgets-and-tech/news/quantum-computing-logic-gates-oxford-university-breakthrough-latest-discovery-a8235281.html,https://news.ycombinator.com/item?id=16501354,1,
Microsoft announces quantum computing breakthrough with new Majorana 1 chip,hype,16,https://www.theverge.com/news/614205/microsoft-quantum-computing-majorana-1-processor,https://news.ycombinator.com/item?id=43103712,1,
Quantum paradox directly observed -- a milestone in quantum mechanics,hype,2,http://www.scienceblog.com/cms/quantum-paradox-directly-observed-milestone-quantum-mechanics-19156.html,https://news.ycombinator.com/item?id=503056,1,
"algorias: I finally managed to simulate the algorithm on a handy quantum simulator jaQuzzi 0.1( http:&#x2F;&#x2F;www.eng.buffalo.edu&#x2F;~phygons&#x2F;jaQuzzi&#x2F; ). As I can see, the algorithm really works. Below is the code for the example shown in Fig 5, (x0 v x1 v x2)&amp;(~x0 v ~x1 v ~x2). You can try it by yourself and here are the steps: 1- copy the below code to a text editor and save it with extension .jaq. 2- open the file with jaQuzzi. 3- set |c0&gt;=|1&gt;,|c1&gt;=|1&gt;,|d0&gt;=|1&gt; 4- run the circuit. 5- select |c0&gt; and |c1&gt; and press on &quot;plot probability chart&quot; to open the &quot;chart center&quot; and see the correct answer for c&#x27;s. 6- select |x0&gt;, |x1&gt; and |x2&gt; and press on &quot;plot probability chart&quot; to open the &quot;chart center&quot; and see the probability for the superposition of the correct answer of x&#x27;s. Hints: -You can trace the circuit by selecting |c0&gt; and |c1&gt; and press on &quot;plot probability chart&quot; to open the &quot;chart center&quot;, reset the circuit and start pressing on &quot;step forward&quot;  to watch the probability of the solution increases during the loop. -Don&#x27;t forget to select auto in the &quot;chart center&quot;. If you want to play around, 1-set the number of x’s and c’s as required. 2-add the dummy qubits. 3-initialize c’s and d’s to |1&gt; (required number of d’s calculated using equations in the paper) 4- set V = [0.5 (1+exp((i pi)&#x2F;k)),0.5 (1-exp((i pi)&#x2F;k));0.5 (1-exp((i pi)&#x2F;k)),0.5 (1+exp((i pi)&#x2F;k))], where k is the number of c’s and d’s. (you have to ungroup the set of gates before you modify V, and group again) 5- set the number of iterations in the properties of the group. The code in another comment...have fun!!!",technical,0,https://news.ycombinator.com/item?id=9977864,https://news.ycombinator.com/item?id=9977864,1,
A photon was teleported across 270 meters in quantum breakthrough,hype,6,https://www.sciencedaily.com/releases/2026/04/260429102030.htm,https://news.ycombinator.com/item?id=47959417,1,
"Why wait?  Just go read the paper:  https:&#x2F;&#x2F;www.nature.com&#x2F;articles&#x2F;s41586-025-09526-6  In the last sentence of the abstract you will find: &quot;These results ... indicate a viable path to practical quantum advantage.&quot; And in the conclusions: &quot;Although the random circuits used in the dynamic learning demonstration remain a toy model for Hamiltonians that are of practical relevance, the scheme is readily applicable to real physical systems.&quot; So the press release is a little over-hyped.  But this is real progress nonetheless (assuming the results actually hold up). [UPDATE] It should be noted that this is still a  very long  way away from cracking RSA.  That requires quantum error correction, which this work doesn&#x27;t address at all.  This work is in a completely different regime of quantum computing, looking for practical applications that use a quantum computer to simulate a physical quantum system faster than a classical computer can.  The hardware improvements that produced progress in this area  might  be applicable to QEC some day, this is not direct progress towards implementing Shor&#x27;s algorithm at all.  So your crypto is still safe for the time being.",technical,0,https://news.ycombinator.com/item?id=45670978,https://news.ycombinator.com/item?id=45670978,1,
Ask HN: Are there any books or courses for applied quantum computing? I’m curious if there are books or online courses that discuss the current state of applied quantum computing?,discussion,7,https://news.ycombinator.com/item?id=21148506,https://news.ycombinator.com/item?id=21148506,1,
"Let&#x27;s talk about things that actually matter - where to invest in post-quantum world? I&#x27;ll keep this short. - Google’s Willow quantum chip significantly outpaces current supercomputers, solving tasks in minutes that would otherwise take billions of years. - Hypothesis: Accelerating advancements in tech and AI could lead to quantum supremacy arriving sooner than the 2030s, contrary to expert predictions. - Legacy banking systems, being centralized, could transition faster to post-quantum-safe encryption by freezing transfers, re-checking processes, and migrating to new protocols in a controlled manner. - Decentralized cryptocurrencies face bigger challenges:Hard forks are difficult to coordinate across a decentralized network. - Transitioning to quantum-safe algorithms could lead to longer transaction signatures and significantly higher fees, eroding trust in the system. - If quantum computers compromise current cryptography, tangible assets (e.g., real estate, stock indices) may retain more value compared to digital assets like crypto. Thoughts?",hype,0,https://news.ycombinator.com/item?id=42386931,https://news.ycombinator.com/item?id=42386931,1,
"The &quot;!&quot; is the &quot;partial measurement&quot; operator. I am not expert in the field but as far as I understand the partial measurement is to collapse the superposition to one of the states relative to its amplitude (probability), while the post-selection operation is to choose the output state regardless its amplitude (probability). For example, measurement on a qubit in state 1&#x2F;sqrt(2)(|0&gt;+|1&gt;) might give |0&gt; or |1&gt; with 50% chance, while to postselect |0&gt; is to get |0&gt; with 100% regardless its amplitude. Postselection gives you the power to choose the outcomes of certain measurements while normal measurement doesn&#x27;t give you that power.",technical,0,https://news.ycombinator.com/item?id=9992572,https://news.ycombinator.com/item?id=9992572,1,
HSBC publishes yet another claim of quantum advantage that isn't,discussion,9,https://scottaaronson.blog/?p=9170,https://news.ycombinator.com/item?id=45395121,1,Scott Aaronson criticising an HSBC claim: 'yet another claim of quantum advantage that isn't.' Calling out hype.
Microsoft claims first milestone in creating a practical quantum computer,hype,15,https://phys.org/news/2023-06-microsoft-milestone-reliable-quantum.html,https://news.ycombinator.com/item?id=36464138,1,
"Ask HN: Does studying quantum computing languages make professional sense yet? Are we at the point where self-study in this area makes sense, in terms of getting in on the ground floor when these systems become more ubiquitous?",discussion,2,https://news.ycombinator.com/item?id=26894074,https://news.ycombinator.com/item?id=26894074,1,
"Ask HN: Resources to start learning about quantum computing? Hi there,<p>I&#x27;m an experienced software engineer (+15 years dev experience, MsC in Computer Science) and quantum computing is the first thing in my experience that is being hard to grasp&#x2F;understand. I&#x27;d love to fix that ;)<p>What resources would you recommend to start learning about quantum computing?<p>Ideally resources that touch both the theoretical base and evolve to more practical usages.",discussion,185,https://news.ycombinator.com/item?id=23914992,https://news.ycombinator.com/item?id=23914992,1,
"Ask HN: Is “ignore constant” in complexity theory a scam? In quantum system, the problem size grow by the exponential of 2. If the algorithm requires N qubits, the cost is O(2^N).<p>Say you invented a new algorithm. Required qubit is now N -&gt; (N-3) [1]. By the 2^N rule, we see that this is equivalent to 2^3 = 8 times faster. O(0.125 2^N). This is the kind of major breakthrough in the field.<p>Often I reimplement someone else&#x27; code and got 20X~50X speed up. The speed is equivalent to lowering qubit requirement by 5.<p>But complexity theory tell us this speed up doesn&#x27;t matter since constant term is ignored.<p>[1] Tapering-off qubit requirement by IBM lab",technical,2,https://news.ycombinator.com/item?id=36136384,https://news.ycombinator.com/item?id=36136384,1,
"Thats great! I need to read the paper but if that is the life time of the physical qubit then it is much larger then what is typically considered needed for using quantum error correction to make logical qubits. Logical qubits are made up of many physical qubits, with relatively short life times, to make one logical qubits with an infinite life time. The longer life time of logical qubits makes it considerably easier to perform long calculations and store information. If anyone knows how easily quantum error correction can be applied to this system I would be interested in finding out.",technical,0,https://news.ycombinator.com/item?id=6742983,https://news.ycombinator.com/item?id=6742983,1,
"Just so nobody is misinterpreting what you’re saying (that somehow the quantum supremacy result was a farce): Quantum supremacy is a very important milestone in quantum computing. Being contrived or academic is fine because it’s intended to be fundamental science. The term “supremacy” was already long a part of the quantum computing lexicon before the result was achieved, and it has essentially a precise mathematical definition. I think it’s an unfortunate term, but it certainly  wasn’t  invented for the occasion. Some people blew the result out of proportion, making claims that finally quantum computers are provably useful&#x2F;the best&#x2F;etc. Google (who got the result) know these claims are not true, but in their typical character, turned a blind eye to the hype that ensued, because who doesn’t want free press?",discussion,0,https://news.ycombinator.com/item?id=28707863,https://news.ycombinator.com/item?id=28707863,1,Explaining what quantum supremacy actually means and defending the result with reasoning. Not hype.
"IBM Researchers Inch Toward Quantum Computer We don't have non-deterministic computing yet, but IBM researchers are hopeful.  The papers being published are titled ""Superconducting qubit in waveguide cavity with coherence time approaching 0.1ms"" and ""Complete universal quantum gate set approaching fault-tolerant thresholds with superconducting qubits"", according to engadget.  http://www.engadget.com/2012/02/28/ibm-quantum-computing/",technical,5,http://www.nytimes.com/2012/02/28/technology/ibm-inch-closer-on-quantum-computer.html?_r=1,https://news.ycombinator.com/item?id=3642223,1,
"Discovery of a ""Flat"" Atom Hailed as Quantum Computing Breakthrough",hype,2,http://www.dailytech.com/article.aspx?newsid=12235,https://news.ycombinator.com/item?id=234489,1,
"Of course 3 nines of reliability in directly processing information is not very useful; after ~1000 operations you would be very likely to have an error. But quantum computers do not process information that is stored in single qubits. They use quantum error correction to turn many mediocre qubits (i.e. 3 nines) into a smaller number of very good (like 18 nines) error-corrected logical qubits. These error correcting codes work fine with 3 or 4 nines. In fact I&#x27;m not aware of any platform that plans to scale by reaching 5 nines. Everyone is aiming for the 3-4 nines regime. Incidentally, quantum error correction is the reason why you need 1 million qubits to factor as RSA number. Shor&#x27;s algorithm only needs Few thousand, but error correction adds lot of overhead.",technical,0,https://news.ycombinator.com/item?id=46002869,https://news.ycombinator.com/item?id=46002869,1,
"Quantum advantage, or a practical demonstration that quantum computers work",discussion,10,https://towardsdatascience.com/quantum-advantage-b3458646bd9,https://news.ycombinator.com/item?id=21418141,1,"Blog post title/excerpt: 'Quantum advantage, or a practical demonstration that quantum computers work.' Explanatory framing, not hype."
Microsoft claims quantum breakthrough after 20-year pursuit of elusive particle,hype,2,https://www.ft.com/content/a60f44f5-81ca-4e66-8193-64c956b09820,https://news.ycombinator.com/item?id=43104877,1,
New and Hardened Quantum Crypto System Notches “Milestone” Open-Air Test,hype,2,https://spectrum.ieee.org/tech-talk/computing/hardware/quantum-crypto-mdi-qkd-satellites-security,https://news.ycombinator.com/item?id=25842707,1,
"&gt; I don&#x27;t think anybody is 100% certain that doing a full quantum simulation of a protein (in a box of water) would recapitulate the dynamics of protein folding. True, until it&#x27;s experimentally shown there&#x27;s still some possibility QM wouldn&#x27;t suffice. Though I&#x27;ve not read anything that&#x27;d give reason to believe QM couldn&#x27;t capture the dynamic behavior of folding, unlike the uncertainty around dark matter or quantum supremacy or quantum gravity. Though it might be practically impossible to setup a simulation using QM which could faithfully capture true protein folding. That seems more likely. &gt; It seems like a totally reasonable claim, but one that could not really be evaluated. If quantum supremeacy holds, my hunch would be that it would be feasible to evaluate it one day. The paper I linked was mostly to showcase that there seem to be approaches utilizing quantum computing to speed up solving QM simulations. We&#x27;re still in the early days of quantum computing algorithms and it&#x27;s unclear what&#x27;s possible yet. Tackling a dynamic system like a unfolded protein folding is certainly a ways away though! &gt; Also the article you linked- they are trying to find the optimal structure (called fold by some in the field). That&#x27;s not protein folding- it&#x27;s ground state de novo structure prediction. Thanks! I haven&#x27;t worked on quantum chemistry for many years, and only tangentially on protein folding, so useful to know the terminology. The meta table states and that whole possibility of folding states &#x2F; pathways &#x2F; etc fascinates me as potentially being emergent property of protein folding physics and biology as we know it.",technical,0,https://news.ycombinator.com/item?id=44049296,https://news.ycombinator.com/item?id=44049296,1,
"&gt; Fine, I&#x27;ll add 11 bits to my key length, come back when you&#x27;ve developed a computer with 2000x the phase precision. the really weird thing it&#x27;s what this isn&#x27;t true. we already have quantum error correction schemes that can take a quantum computer with O(1) error and get O(exp(-k)) error with polylog(k) inaccurate qbits (and we have empirical evidence that these schemes work to correct the error of single digit numbers of qbits already). adding 11 bits to the key adds ~12 logical qbits or ~a hundred physical qbits to the side of the QC",technical,0,https://news.ycombinator.com/item?id=45746368,https://news.ycombinator.com/item?id=45746368,1,
Record-breaking logic gate important milestone on road to quantum computers,hype,2,http://phys.org/news/2016-08-record-breaking-logic-gate-important-milestone.html,https://news.ycombinator.com/item?id=12239275,1,
Ask HN: What would quantum computing do to crypto currencies and blockchain? What would quantum computing do to crypto currencies and blockchain? Would it be able to defeat the encryption? What safety measures are in place?,discussion,8,https://news.ycombinator.com/item?id=29636864,https://news.ycombinator.com/item?id=29636864,1,
IBM Launches Quantum System Two and a Roadmap to Quantum Advantage,hype,3,https://www.forbes.com/sites/karlfreund/2023/12/04/ibm-launches-quantum-system-two-and-a-roadmap-to-quantum-advantage/,https://news.ycombinator.com/item?id=38520158,1,
"How the Quantum Computer Revolution Will Change Everything Michio Kaku, Neil DeG [video]",hype,1,https://www.youtube.com/watch?v=IfvoBlDUrPU,https://news.ycombinator.com/item?id=36744348,1,
"Ask HN: Bose-Einstein Condensate Qubits As I understand it, Bose-Einstein condensates get more stable as they get larger. Why are quantum computer developers not making their qubits out of them?",technical,1,https://news.ycombinator.com/item?id=41573796,https://news.ycombinator.com/item?id=41573796,1,
"One question I have: if a pilot wave description of quantum mechanics was in fact the &quot;right&quot; one, would quantum computers be impossible?  It&#x27;s confusing because many articles claim that the various interpretations of QM yield the same predictions, and yet the irreducible randomness of the Copenhagen interpretation seems to be a prerequisite for quantum computing.",technical,0,https://news.ycombinator.com/item?id=9580682,https://news.ycombinator.com/item?id=9580682,1,
"Ask HN: What Kind of Threat Does Quantum Computing Pose to Bitcoin? My understanding of quantum computing and what it can do is popular mechanics level at best. I have heard people dismiss bitcoin as inevitably insecure &quot;because of quantum computing&quot; and, conversely, I&#x27;ve heard people dismiss quantum computing as hype, the reality of which lies too far in the future to worry about.<p>Is the concern simply, &quot;we don&#x27;t know how this could change the computing landscape,&quot; or is something more like &quot;quantum computing promises to calculate primes in O(1) time, rendering keypairs worthless&quot;?<p>And how far out are we realistically?",discussion,5,https://news.ycombinator.com/item?id=25903189,https://news.ycombinator.com/item?id=25903189,1,
"You could take the continuous differential equations that describe the elements of a CPU, consider what&#x27;s going on as the program feeds through, and take the derivative of that. For quantum computers all programs correspond to unitary matrices. You could take the logarithm of the matrix M, define f(x) = e^{ln(M) x}, then compute the derivative of f at 1. You might need a factor of i to make it work. (It works extremely nicely for single-qubit operations.) (Alternatively, you could apply that process separately to all of the individual gates making up the circuit, vary them all at once, and get a different continuous transformation with a derivative.)",technical,0,https://news.ycombinator.com/item?id=9614539,https://news.ycombinator.com/item?id=9614539,1,
White House announces $1B investment for AI and quantum computing hubs,discussion,2,https://techcrunch.com/2020/08/26/ostp-ai-quantum-institutes/,https://news.ycombinator.com/item?id=24287559,1,Factual news: government investment announcement. No capability claim about QC.
"Ask HN: What's left in quantum computing? Where is it now? The hype is already building where for myself as the uninitiated (read: noob) I&#x27;m left confused about how far along quantum computing has come.<p>To be somewhat more specific, clearly there are still many open questions in quantum mechanics as a science, so 
-- How does that map to the current technology?
-- Which of those open problems presents imminent bottleneck to current adoption?
-- What from the science will present the next breakthrough?<p>Any reading recommendations are appreciated!",discussion,2,https://news.ycombinator.com/item?id=33284936,https://news.ycombinator.com/item?id=33284936,1,
"This will probably not help enough for asymmetric keys, and is unnecessary for symmetric keys.  https:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;2603.28846  claims an attack runtime of a few minutes. There are enough order-of-magnitude breakthroughs between today and scalable quantum error correction, that it makes no sense to try to to guess  exactly  the order of magnitude of the attacks that will be feasible. Either you believe they won&#x27;t happen, in which case you can keep using long-term ECDSA keys, or you believe they will happen, in which case they are likely to overshoot your rotation period.",technical,0,https://news.ycombinator.com/item?id=47841911,https://news.ycombinator.com/item?id=47841911,1,
A Milestone for Quantum Computing: a simulation of a 45-qubit quantum computer,hype,2,https://paperhive.org/documents/2lW8GwZB0t6R,https://news.ycombinator.com/item?id=14096259,1,
Google on track for quantum computer breakthrough by end of 2017,hype,3,https://www.newscientist.com/article/2138373-google-on-track-for-quantum-computer-breakthrough-by-end-of-2017/,https://news.ycombinator.com/item?id=14624197,1,
"Ask HN: Is quantum computing likely in the next 20 years? A colleague recently asked my thoughts on quantum computing. I know little about the subject but I responded that it seemed that it is still a long way off becoming viable outside of CS theorists and academic labs, based on my cursory readings over the past few yesrs.<p>What does the HN community think? Is quantum computing still a long way off? And when will we know that quantum computing has actually arrived?",discussion,6,https://news.ycombinator.com/item?id=20965057,https://news.ycombinator.com/item?id=20965057,1,
"Ask HN: What does Quantum supremacy mean for the current state of encryption? Google recently claimed they achieved Quantum supremacy and ran computations in 200s what the world&#x27;s fastest supercomputer would take 10,000 years (even though IBM challenged the claims).<p>I&#x27;m curious how well current encryption algorithms can fare against a quantum computer, given the governments has the means to build or get their hands on one.",discussion,3,https://news.ycombinator.com/item?id=21343416,https://news.ycombinator.com/item?id=21343416,1,
"IBM hits quantum computing milestone, may see 'Quantum Advantage' in 2020",hype,3,https://www.zdnet.com/article/ibm-hits-quantum-computing-milestone-may-see-quantum-advantage-in-2020s/,https://news.ycombinator.com/item?id=19303478,1,
Microsoft claims to have achieved milestone in a practical quantum computer,hype,3,https://phys.org/news/2023-06-microsoft-milestone-reliable-quantum.html,https://news.ycombinator.com/item?id=36477971,1,
Researchers at University of Waterloo reach milestone in quantum standardization,hype,2,https://uwaterloo.ca/news/news/researchers-reach-milestone-quantum-standardization,https://news.ycombinator.com/item?id=21638491,1,
"Show HN: TyxonQ, A Chinese Full-Stack Quantum Software Framework on Real Machine TyxonQ Quantum&quot; Global Launch: Dawn of Stable Quantum Computing Era<p>QureGenAI—TyxonQ: World&#x27;s First Production-Ready Quantum-Classical Hybrid Computing Platform with Pulse-Level Control Now Fully Open<p>Beijing, July 22, 2025 – Quantum computing industrialization achieves a critical milestone. TyxonQ, the full-stack quantum software framework developed by QureGenAI BioTech (Suzhou) Life Science Technology Co., Ltd., officially launches today. Built under the  Apache 2.0 open-source license, this framework pioneers deep integration of quantum hardware and software stacks, delivering a production-ready toolchain for industrial users to access quantum computing power.<p>1. Core Advancement: Real Quantum Hardware Integration 
TyxonQ enables enterprise users to directly schedule tasks on  Homebrew_S2 superconducting quantum processors  via its self-developed quantum cloud platform:<p># 量子硬件调用示例
import tyxonq as tq
from tyxonq.cloud import apis
apis.set_token(&quot;YOUR_API_KEY&quot;)  # 通过tyxonq.com获取
task = apis.submit_task(device=&quot;homebrew_s2&quot;, circuit=my_circuit)<p>The platform supports multi-layer quantum control, including  gate operations  and  pulse signal modulation. In benchmark quantum chemistry tasks, Homebrew_S2 demonstrates significant efficiency gains over classical architectures, enabling practical applications in drug discovery and beyond.<p>2. Breakthrough Tech: Quantum + AI Dual-Engine Architecture 
TyxonQ innovatively merges generative AI with heterogeneous computing, offering three core advantages:
 ① Accessible Quantum Computing Power 
It is the first global deployment of Homebrew_S2 superconducting processors, executes algorithms on real quantum hardware (not simulators), pioneers Quantum-Per-Second (qps) granular billing system and slashes usage barriers.
 ② AI-Native Quantum Compilation 
 ③ World’s first Generative Quantum Eigensolver (GQE) integrated
It accomplishes &quot;natural language →quantum circuit&quot; translation (experimental), supports quantum machine learning (QML) pretrained models. The cross-domain solutions for quantum chemistry, drug discovery &amp; materials science, integrates auto-differentiation, tensor network acceleration with seamless PyTorch&#x2F;TensorFlow compatibility.<p>3. Biomedical Innovation 
TyxonQ delivers transformative value in biomedicine:
Accelerated Schrödinger Equation Solving: Simulates non-standard amino acids&#x2F;metal ion effects—beyond traditional AI capabilities
QM&#x2F;MM Integration: Unified quantum chemistry&#x2F;molecular dynamics workflows via Python
“Since 2023, we’ve proven industrial-scale quantum drug design feasibility in QureGenAI’s 2024 paper A Hybrid Quantum Computing Pipeline for Real World Drug Discovery. With TyxonQ&#x27;s launch, we aspire to attract broader interdisciplinary communities to join us. We are committed to minimizing quantum computing entry barriers for collaborators across all knowledge domains.&quot; states Dr. Li Xiaoran, CEO of QureGenAI. &quot;<p>4. Developer Ecosystem &amp; Roadmap 
The platform adopts the Apache 2.0 open-source license, enabling developers to access resources through:<p>pip install tyxonq<p>or access the GitHub repository for immediate integration. Our version roadmap maintains full transparency:
V1.x (Released): Hardware execution &#x2F; Auto-differentiation &#x2F; VQE algorithms
V2.x (Development): Quantum API gateway &#x2F; LLM integration &#x2F; Pulse-level control
V3.x (Planned): Distributed quantum networks &#x2F; Enterprise cloud platform<p>5. Experience Quantum Today 
Visit  www.tyxonq.com and redeem code  &quot;量子未来无限可能&quot; for  100 QAU computing credits  to run your first quantum program on Homebrew_S2!<p>&quot;We’re turning blueprints into reality,&quot; emphasizes QureGenAI’s CEO. &quot;Traditional tools build houses; quantum tools create molecular-scale materials. This marks the true dawn of QuantumAIDD.&quot;<p>Resource Links:
Official Platform: <a href=""https:&#x2F;&#x2F;www.tyxonq.com"" rel=""nofollow"">https:&#x2F;&#x2F;www.tyxonq.com</a>
Business Inquiries: bd@quregenai.com
Developer Support: code@quregenai.com",technical,1,https://github.com/QureGenAI-Biotech/TyxonQ,https://news.ycombinator.com/item?id=44736353,1,
"Ask HN: Resources for better understanding quantum computing Can anyone recommend resources to better understand the physics behind how a quantum computer works, or how they will work in theory?<p>I&#x27;ve been digging around trying to find a solid explanation for <i>how</i> they actually work, not just that they leverage superposition to do magic.<p>White papers welcome here, I&#x27;m not opposed to diving down a very technical theoretical physics rabbit hole if that&#x27;s where the information lives today.<p>A few examples of questions I&#x27;m trying to better understand:<p>How does the computer control qubits in superposition to actually compute mathematical equations, for example?<p>How can the processor&#x2F;controller check a qubit&#x27;s value without collapsing superposition?<p>If only 105 qubits allow Google to calculate in 5 minutes what would take a normal CPU 10 septillion years to do, how is it possible that they&#x27;re still years away from even doing anything useful? I get the challenges of error correction, but I haven&#x27;t found any clear description of precisely <i>what</i> Willow computed or whether they did some basic tests and extrapolated with a <i>few</i> assumptions of scalability.",discussion,2,https://news.ycombinator.com/item?id=42509701,https://news.ycombinator.com/item?id=42509701,1,
IQM Quantum Computers reaches production milestone of 30 quantum computers,hype,1,https://www.meetiqm.com/newsroom/press-releases/iqm-reaches-production-milestone-of-30-quantum-computers,https://news.ycombinator.com/item?id=41558896,1,
"Ask HN: Vitalik says that QC might break ECC before 2028. This is crazy, right? Quantum computers haven&#x27;t even factored a three-digit number yet, right?  I don&#x27;t have handy the equivalent in discrete log solution, but... even if somehow (??!) they gain the 4+ orders of magnitude for Shor&#x27;s space computation, there remain major unsolved boring problems like error correction and cooling, right?<p>Or have there been some galaxy-shaking developments in QC that actually make this somehow plausible?<p>Some recent, relevant, major discussions I brushed-up on before posting this:<p>* Willow announcement: https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=42367649<p>* Majorana 1 announcement: https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=43104071<p>* OpenSSH statement: https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=44863242<p>* The case against Google&#x27;s claims of &quot;quantum supremacy&quot;: https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=42384768<p>edit: I do want to say, I like Vitalik a lot and I think he has a beautiful and friendly brain and heart; the few times I hung with him he has been cool as heck.  This is not an anti-Vitalik post.  More of a &quot;where are we really in QC&quot; post, which I figure some people here can summarize in fairly simple terms.",discussion,10,https://news.ycombinator.com/item?id=45984747,https://news.ycombinator.com/item?id=45984747,1,
"I'm Scott Aaronson, quantum computing/computational complexity researcher. AMA Hey HN,<p>We recently recorded a podcast (https:&#x2F;&#x2F;blog.ycombinator.com&#x2F;scott-aaronson-on-computational-complexity-theory-and-quantum-computers&#x2F;) where I discussed my research, AI, and advice for nerds in general or people who want careers in science.<p>We covered many but not all of the questions submitted over the internet so AMA!",discussion,649,https://news.ycombinator.com/item?id=17425377,https://news.ycombinator.com/item?id=17425377,1,
"Researchers make quantum computing breakthrough, paving way for world-first chip",hype,2,http://www.smh.com.au/technology/sci-tech/australian-researchers-make-quantum-computing-breakthrough-paving-way-for-worldfirst-chip-20151005-gk1bov.html,https://news.ycombinator.com/item?id=10342769,1,
