id,text,hn_link,ai_label,human_label,corrected,notes
985020,"As Wikipedia says, in a quantum computer, you have a quantum register (a bunch of entangled qubits) that holds the result of your computation.  The contents of this register can be visualized as a high-dimensional vector of length 1 -- think of this as a line with one endpoint at the origin and the other restricted to the radius-1 hypersphere around the origin.  Each axis of the space that this sphere lives in corresponds to one classical value of the register -- in an 8-qubit register, one axis corresponds to 00000000, another corresponds to 00000001, etc. The real problem you solve with Grover's algorithm is this: you have a black box (usually called an ""Oracle operator"", but I think the term ""Oracle"" in this case is misleading) that negates the value of your register along exactly one axis (i.e., if the coordinate on the 00010111 axis is .2 - .1i, it becomes -.2+.1i).  You want to figure out which of the 2^n axes in the n-qubit register your black box negates. Unfortunately, you don't have the luxury of picking the vector that has a coordinate of 1/sqrt(2^n) in each direction, and observing what the black box does to that after a single application, since when you observe your quantum register you always observe a classical state.  In contrast, one solution that would work would be to solve the problem the classical-computing way:  march through each of the 2^n axes until you find the one you're looking for. Grover's algorithm gives you a better way.  What Grover's algorithm does is repeatedly apply an operation that nudges your register towards the desired state -- basically applying a small rotation.  After some number of iterations, the vector representing your register should be pointing in almost the same direction as the vector representing the state you're searching for.  Then you can measure the contents of the register and, with high probability, get the answer you were searching for.  It turns out you only need O(sqrt(2^n)) queries (rotations), so it's a substantial improvement over the classical case. I've probably oversimplified a few things, but hopefully this makes things clearer than they were before.",https://news.ycombinator.com/item?id=985020,technical,technical,0,
44049296,"&gt; I don&#x27;t think anybody is 100% certain that doing a full quantum simulation of a protein (in a box of water) would recapitulate the dynamics of protein folding. True, until it&#x27;s experimentally shown there&#x27;s still some possibility QM wouldn&#x27;t suffice. Though I&#x27;ve not read anything that&#x27;d give reason to believe QM couldn&#x27;t capture the dynamic behavior of folding, unlike the uncertainty around dark matter or quantum supremacy or quantum gravity. Though it might be practically impossible to setup a simulation using QM which could faithfully capture true protein folding. That seems more likely. &gt; It seems like a totally reasonable claim, but one that could not really be evaluated. If quantum supremeacy holds, my hunch would be that it would be feasible to evaluate it one day. The paper I linked was mostly to showcase that there seem to be approaches utilizing quantum computing to speed up solving QM simulations. We&#x27;re still in the early days of quantum computing algorithms and it&#x27;s unclear what&#x27;s possible yet. Tackling a dynamic system like a unfolded protein folding is certainly a ways away though! &gt; Also the article you linked- they are trying to find the optimal structure (called fold by some in the field). That&#x27;s not protein folding- it&#x27;s ground state de novo structure prediction. Thanks! I haven&#x27;t worked on quantum chemistry for many years, and only tangentially on protein folding, so useful to know the terminology. The meta table states and that whole possibility of folding states &#x2F; pathways &#x2F; etc fascinates me as potentially being emergent property of protein folding physics and biology as we know it.",https://news.ycombinator.com/item?id=44049296,technical,technical,0,
27945567,"Crypto-Trading vs. Options Trading Here&#x27;s my brief take on the crypto-trading &amp; options trading, their similarities, differences and why I believe the latter will prevail over the former.<p>Unlike stock trading and mutual funds investing, both crypto-trading and options trading are novelties to the majority of US public. And it comes as no surprise that for many they still evoke a healthy dose of suspicion and cautious distrust.<p>Speaking of options trading, in the early 2000-s there was a number of attempts to democratize it (Zecco, TradeKing, etc.) by introducing zero options commissions and creating options-focused knowledge groups. However, those attempts were hindered by the financial crisis of 2008. First of all, people were spooked away from the markets and lost trust in the financial system in general. As such retail trading activity dropped sharply. And second, to revive the economy the Fed decided to cut its key interest rates that severely damaged the revenue stream of low-cost brokerages. After a prolonged “retail brokerage winter” the second wave of retail options trading started in 2015 when Robinhood’s trading app went live.<p>Crypto in turn was born out of the economic crisis: the famous paper &quot;Bitcoin: A Peer-to-Peer Electronic Cash System&quot; was published in October 2008. Many more crypto currencies have emerged since then. Initially crypto trading had been a realm of techies and tech-savvy hobbyists given its limited user-friendliness. There were a few crypto “exchanges” that more often than not employed shady practices at the expense of their customers.<p>So both activities are relatively new, have already gained significant number of supporters&#x2F;practitioners as well as skeptics that outright label them as “gambling”.<p>And although participation in both activities is primarily driven by a potential monetary benefit, here the similarities end. Options trading in my view is superior to crypto-trading for the following 3 reasons:<p>1) MUCH more investment freedom
2) Limited counterparty risk
3) Less susceptible to quantum computer attack.<p>So first of all, in crypto trading ppl bet that their coin would go only one direction: upwards. With options (on stocks, index, commodities or even Bitcoin futures itself) everyday traders gain a possibility to speculate on the downside of the price, like protecting themselves from a potential market crash. In fact, if someone believes that the underlying prices would stay EXACTLY SAME they can still benefit with options. It’s worth mentioning that currently options available only for the 2 major cryptos: BTC and ETH although things might have already evolved.<p>Second, there is a potential counterparty risk for crypto trading. The cases are numerous when investors were duped by the rogue crypto exchanges. Such risk does not exist in options trading thanks to the OCC.<p>Lastly, functional quantum computing might arrive in a distant future or might even not materialize at all. But if it does most cryptos (as well as their owners) would be in trouble. Quantum computing might also profoundly disrupt options market but even in that case there will be not only losers but also some big winners.<p>P.S. Spending my career in options trading I realize that I’m pretty likely to be biased in my judgment, so I would love to hear any counter-arguments.",https://news.ycombinator.com/item?id=27945567,discussion,discussion,0,
45670978,"Why wait?  Just go read the paper:  https:&#x2F;&#x2F;www.nature.com&#x2F;articles&#x2F;s41586-025-09526-6  In the last sentence of the abstract you will find: &quot;These results ... indicate a viable path to practical quantum advantage.&quot; And in the conclusions: &quot;Although the random circuits used in the dynamic learning demonstration remain a toy model for Hamiltonians that are of practical relevance, the scheme is readily applicable to real physical systems.&quot; So the press release is a little over-hyped.  But this is real progress nonetheless (assuming the results actually hold up). [UPDATE] It should be noted that this is still a  very long  way away from cracking RSA.  That requires quantum error correction, which this work doesn&#x27;t address at all.  This work is in a completely different regime of quantum computing, looking for practical applications that use a quantum computer to simulate a physical quantum system faster than a classical computer can.  The hardware improvements that produced progress in this area  might  be applicable to QEC some day, this is not direct progress towards implementing Shor&#x27;s algorithm at all.  So your crypto is still safe for the time being.",https://news.ycombinator.com/item?id=45670978,technical,technical,0,
2047925,"Collection of Quantum Computing Video Lectures FYI - check out Deutsch' lectures, he's a very good teacher of complex things",https://news.ycombinator.com/item?id=2047925,discussion,discussion,0,
45375714,IonQ Achieves Record Breaking Quantum Performance Milestone of AQ 64,https://news.ycombinator.com/item?id=45375714,hype,hype,0,
14624197,Google on track for quantum computer breakthrough by end of 2017,https://news.ycombinator.com/item?id=14624197,hype,hype,0,
15883943,Why Google Is Poised to Hit the Next Critical Milestone in Quantum Computing,https://news.ycombinator.com/item?id=15883943,hype,hype,0,
14171992,Google plans to reach a Quantum Computing milestone before the year is out,https://news.ycombinator.com/item?id=14171992,hype,hype,0,
12301582,Logic gate 'another important milestone' on road to quantum computers (Oxford),https://news.ycombinator.com/item?id=12301582,hype,hype,0,
23745773,"Ask HN: Quantum Computing – Concept/Code Review (Qiskit Impl.) Hello! I&#x27;m new to this stuff, so please be gentle, but I&#x27;m looking for feedback on the follow code sample which is an attempt at a sort of &quot;homomorphic encryption&quot; scheme. Basically Alice encrypts some operands, sends them to Bob ... who performs some operations (without knowing the operands), sends them back to Alice who then decrypts the results.<p>The implementation here is very simple:<p><pre><code>    * Alice encrypts 1 qubit, sends it to Bob.

    * Bob performs a bit flip (on the encrypted value), sends the value back to Alice.

    * Alice decrypts the result.
</code></pre>
I&#x27;m leveraging quantum teleportation to get the qubit from Alice to Bob, which is probably not strictly necessary, if there was a &quot;quantum internet&quot; (a mechanism to send qubits around), but I&#x27;m assuming classical information transfer between the 2 parties.<p>I&#x27;m not a student, this is not homework.  Just looking for feedback.<p>Code: https:&#x2F;&#x2F;gist.github.com&#x2F;datafatmunger&#x2F;9f881d362a92b533af8400f6f85f8ffc<p>Thank you!",https://news.ycombinator.com/item?id=23745773,technical,technical,0,
9992572,"The &quot;!&quot; is the &quot;partial measurement&quot; operator. I am not expert in the field but as far as I understand the partial measurement is to collapse the superposition to one of the states relative to its amplitude (probability), while the post-selection operation is to choose the output state regardless its amplitude (probability). For example, measurement on a qubit in state 1&#x2F;sqrt(2)(|0&gt;+|1&gt;) might give |0&gt; or |1&gt; with 50% chance, while to postselect |0&gt; is to get |0&gt; with 100% regardless its amplitude. Postselection gives you the power to choose the outcomes of certain measurements while normal measurement doesn&#x27;t give you that power.",https://news.ycombinator.com/item?id=9992572,technical,technical,0,
16426646,"Ask HN: With Microsoft’s release of Q#, what’s the future of quantum computing? Whats the future of Quantum Computing. Can any software engineer start his career in Quantum computing? What does it take to train in this technology?",https://news.ycombinator.com/item?id=16426646,discussion,discussion,0,
24287559,White House announces $1B investment for AI and quantum computing hubs,https://news.ycombinator.com/item?id=24287559,hype,discussion,1,Factual news: government investment announcement. No capability claim about QC.
45784856,"&gt; The precision in phase needed to perform an accurate QFT scales EXPONENTIALLY with the number of qubits you&#x27;re trying to transform. This is false. The gates that appear in the textbook QFT circuit (such as the one shown on wikipedia [1]) do mention angles that are exponentially small in N (the number of qubits being operated upon). That may be what&#x27;s confusing you. But it&#x27;s well known that the tolerance on those rotations is high, meaning that simply skipping all the exponentially tiny rotations introduces negligible error [2][3]. Here&#x27;s a simple model. Each time you get a rotation off by an angle of X, add X to the &quot;total algorithm rotation error&quot; R. The chance of an algorithm failing is at most R^2. For example, if R is less than 1 degree then the chance of algorithm failure will be less than 0.03%. That&#x27;s an acceptable retry chance for Shor&#x27;s algorithm. The QFT circuit on N qubits performs less than N^2 rotations. So, for R to be less than 1 degree, it&#x27;s sufficient for each rotation&#x27;s error X to be less than (1°)&#x2F;N^2. Therefore the required precision only increases polynomially (like N^2) instead of exponentially (like 2^N). Note the required precision can be improved from O(1&#x2F;N^2) to O(1&#x2F;N) using techniques like the qubit recycling QFT [4]. Actually, even if the required precision scaled exponentially, that  still  wouldn&#x27;t be an insurmountable problem. Quantum error correction achieves exponentially tighter tolerances from polynomially increasing resources. For example, Ross and Selinger proved that continuous rotations can be approximated to a target error of epsilon using O(log(1&#x2F;epsilon)) gates from the discrete gate set Clifford+T [4]. And Clifford gates with error below epsilon can be achieved in the surface code using O(log(1&#x2F;epsilon)^2) noisy qubits for O(log(1&#x2F;epsilon)) time [5]. And T gates can be achieved by using those reliable Clifford gates to perform magic state distillation of log(1&#x2F;epsilon)^O(1) T states [6]. Since everything scales polynomially in log(1&#x2F;epsilon), making epsilon exponentially smaller adds polynomial resources. There is no part of Shor&#x27;s algorithm that requires resources growing exponentially in n (the number of digits of the number being factored). The practical scaling is more like n^3: factoring a number that&#x27;s twice as large can be done with ~two times as many qubits running for ~four times as long. Even if the qubits are noisy [7]. [1]:  https:&#x2F;&#x2F;en.wikipedia.org&#x2F;wiki&#x2F;Quantum_Fourier_transform#&#x2F;med...  [2]:  https:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;quant-ph&#x2F;0306018  [3]:  https:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;quant-ph&#x2F;9601018  [4]:  https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;quant-ph&#x2F;9903071#page=12  [5]:  https:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;1208.0928  [6]:  https:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;1209.2426  [7]:  https:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;1905.09749",https://news.ycombinator.com/item?id=45784856,technical,technical,0,
41262406,"Ask HN: Is Post-Quantum Crypto necessary already? I stopped following the quantum computing after reading hype about systems in the late 2010’s that had qubits that didn’t match the requirements for BQP. Looking around now though, I’ve started seeing concerns for both symmetric keys and asymmetric keys.<p>For asymmetric, I’ve seen recommendations to sign messages via both PQC and classical crypto simultaneously. Shor’s style algorithms are expected to break classical crypto once big machines exist.<p>For symmetric, I’ve seen concerns that 128-bit keys are insufficient, given the effective key halving from Grover’s algorithm.<p>This seems surprising:
Are we even vaguely close to stable BQP-style quantum computers with enough effective qubits (compensating for the cost of error correction) that they can operate on, say, 4096 bit RSA keys?<p>Are we even vaguely close to machines with high enough clock rates to burn through 64-effective-bit keys? I guess for symmetric, birthday paradox might halve the key size again (in some situations), and 2^32 is “small”. Is that the concern?",https://news.ycombinator.com/item?id=41262406,discussion,discussion,0,
46539823,"Show HN: Prav-core – A no_std, zero-allocation QEC decoder in Rust I am building prav-core to solve the &quot;latency crisis&quot; in Fault-Tolerant Quantum Computing. In superconducting architectures, the control loop has a hard real-time deadline (often &lt;1us) to correct errors before qubits dephase.<p>Most academic decoders are optimized for high thresholds but suffer from non-deterministic jitter (GC pauses, allocation overhead) that makes them unusable on hardware. prav-core is a bare-metal Union-Find decoder written in pure Rust with #![no_std] and strictly zero heap allocations in the hot path.<p>Technical details:<p>- Performance: Uses SWAR (SIMD within a register) bit operations and Morton (Z-order) encoding for spatial locality&#x2F;cache optimization.
 - Verification: 39 Kani proofs verifying memory safety and arithmetic correctness.
 - Targets: Compiles to x86, ARM64, WASM, and bare-metal Cortex-R5.<p>Python bindings are coming next (for easier comparison with PyMatching), but the end goal is to run Distance-25 codes in under 500ns on commodity FPGAs.<p>The code is Apache2&#x2F;MIT.",https://news.ycombinator.com/item?id=46539823,technical,technical,0,
36477971,Microsoft claims to have achieved milestone in a practical quantum computer,https://news.ycombinator.com/item?id=36477971,hype,hype,0,
46002869,"Of course 3 nines of reliability in directly processing information is not very useful; after ~1000 operations you would be very likely to have an error. But quantum computers do not process information that is stored in single qubits. They use quantum error correction to turn many mediocre qubits (i.e. 3 nines) into a smaller number of very good (like 18 nines) error-corrected logical qubits. These error correcting codes work fine with 3 or 4 nines. In fact I&#x27;m not aware of any platform that plans to scale by reaching 5 nines. Everyone is aiming for the 3-4 nines regime. Incidentally, quantum error correction is the reason why you need 1 million qubits to factor as RSA number. Shor&#x27;s algorithm only needs Few thousand, but error correction adds lot of overhead.",https://news.ycombinator.com/item?id=46002869,technical,technical,0,
45359126,"Show HN: Quantum Lings – A LeetCode-style platform for quantum computing Hi HN,<p>I’m Yongcong Luo, the creator of Quantum Lings.<p>I&#x27;ve been fascinated by quantum computing for a while, but I always found the learning curve to be incredibly steep. Most resources are either dense academic papers or require complicated local setups with SDKs like Qiskit or Cirq before you can even write your first line of quantum code.<p>There wasn&#x27;t a simple, interactive way to get hands-on practice with quantum algorithms in the same way LeetCode or HackerRank let you practice for traditional software engineering.<p>So, I built Quantum Lings. It&#x27;s a browser-based platform with a series of coding challenges designed to take you from basic quantum gates to more complex algorithms like Grover&#x27;s search. The goal is to make learning quantum concepts more accessible and interactive.<p>Key features right now:
* In-browser quantum simulator – no local installation required. You can start coding in seconds.
* A growing library of guided problems with tutorials and hints.
* Circuit visualizations to help you understand what&#x27;s happening to the qubits at each step.<p>This is a pilot launch, so the platform is still very new and I have a long list of features and problems I want to add. I&#x27;m launching it today because I&#x27;m looking for feedback from the community.<p>I would love to hear what you think. Is it useful? What problems would you like to see added? Are there any bugs or things that are confusing?<p>I&#x27;ll be here all day to answer questions and listen to any and all feedback. Thanks for checking it out!",https://news.ycombinator.com/item?id=45359126,technical,technical,0,
33380515,"Ask HN: Does anyone believe Quantum Computing will scale? My understanding is that QC is in some ways, theoretically, able to efficiently compute exponential problems. Such as integer factorization.<p>I’m inspired by Scott Aaronson saying about the invisible electric fence for P!=NP. In all sorts of different ways, something stops hard problems from having efficient solutions.<p>https:&#x2F;&#x2F;scottaaronson.blog&#x2F;?p=1720<p>I know someone who used to work on QC and they said offhand “Maybe building a large quantum computer will be just as hard as solving hard computational problems.” Aka, maybe the invisible fence is there for QC too.<p>I also know that due to the way QC affects cryptography, it gets a lot of funding from governments. It’s an arms race. This could produce a lot of business, without actual results.<p>So I want to hear from a quantum computing researcher. Do any of you seriously believe in quantum supremacy?",https://news.ycombinator.com/item?id=33380515,discussion,discussion,0,
14647488,Google is closer than ever to a quantum computing breakthrough,https://news.ycombinator.com/item?id=14647488,hype,hype,0,
23914992,"Ask HN: Resources to start learning about quantum computing? Hi there,<p>I&#x27;m an experienced software engineer (+15 years dev experience, MsC in Computer Science) and quantum computing is the first thing in my experience that is being hard to grasp&#x2F;understand. I&#x27;d love to fix that ;)<p>What resources would you recommend to start learning about quantum computing?<p>Ideally resources that touch both the theoretical base and evolve to more practical usages.",https://news.ycombinator.com/item?id=23914992,discussion,discussion,0,
9977864,"algorias: I finally managed to simulate the algorithm on a handy quantum simulator jaQuzzi 0.1( http:&#x2F;&#x2F;www.eng.buffalo.edu&#x2F;~phygons&#x2F;jaQuzzi&#x2F; ). As I can see, the algorithm really works. Below is the code for the example shown in Fig 5, (x0 v x1 v x2)&amp;(~x0 v ~x1 v ~x2). You can try it by yourself and here are the steps: 1- copy the below code to a text editor and save it with extension .jaq. 2- open the file with jaQuzzi. 3- set |c0&gt;=|1&gt;,|c1&gt;=|1&gt;,|d0&gt;=|1&gt; 4- run the circuit. 5- select |c0&gt; and |c1&gt; and press on &quot;plot probability chart&quot; to open the &quot;chart center&quot; and see the correct answer for c&#x27;s. 6- select |x0&gt;, |x1&gt; and |x2&gt; and press on &quot;plot probability chart&quot; to open the &quot;chart center&quot; and see the probability for the superposition of the correct answer of x&#x27;s. Hints: -You can trace the circuit by selecting |c0&gt; and |c1&gt; and press on &quot;plot probability chart&quot; to open the &quot;chart center&quot;, reset the circuit and start pressing on &quot;step forward&quot;  to watch the probability of the solution increases during the loop. -Don&#x27;t forget to select auto in the &quot;chart center&quot;. If you want to play around, 1-set the number of x’s and c’s as required. 2-add the dummy qubits. 3-initialize c’s and d’s to |1&gt; (required number of d’s calculated using equations in the paper) 4- set V = [0.5 (1+exp((i pi)&#x2F;k)),0.5 (1-exp((i pi)&#x2F;k));0.5 (1-exp((i pi)&#x2F;k)),0.5 (1+exp((i pi)&#x2F;k))], where k is the number of c’s and d’s. (you have to ungroup the set of gates before you modify V, and group again) 5- set the number of iterations in the properties of the group. The code in another comment...have fun!!!",https://news.ycombinator.com/item?id=9977864,technical,technical,0,
42388643,"Honestly, I&#x27;m skeptical that this even demonstrates quantum supremacy. Like I said in a different comment in this thread, all they did was let the device run for some time on whatever nonsense was in its memory and let it reach some meaningless state. Since it would take a classical computer a long time to simulate the qubits at the physical level to reach the same result, that shows that the quantum computer is much better at executing itself. But that&#x27;s stupid. By that same logic, electronic computers are faster than themselves, because it would take a long to simulate a computer at the physical level on another, identical computer. If the QC isn&#x27;t doing any meaningful computation, if it&#x27;s not actually executing an algorithm, then it&#x27;s not possible to compare their respective efficiencies. Or rather it is possible, but the answer you get is meaningless. Let&#x27;s make it fair. How long would it take a ~100 qubit quantum computer to simulate at the physical level a smartphone&#x27;s SoC running for 1 second?",https://news.ycombinator.com/item?id=42388643,discussion,discussion,0,
16465501,"MS brings its quantum dev kit to macOS, Linux; new kind of qubit this year",https://news.ycombinator.com/item?id=16465501,hype,hype,0,
35912659,"Ask HN: Quantum Computing Textbook Focus on Physics/Chemistry Side So many textbooks out there talk about Simon&#x27;s or Shor&#x27;s Algorithms, etc.<p>But in the reality, no one actually cares about them. People are talking about exponentiating Pauli, Trotter Decomposition, mapping methods, coupled cluster, Clifford, stabilizer, Fermionic Operator, etc, the list goes on.<p>Textbooks explain aforementioned concepts are under my radar. If you know any, please tell me.<p>p.s. No nielsen &amp; chuang, thanks.",https://news.ycombinator.com/item?id=35912659,technical,discussion,1,"Asking for textbook/course recommendations (Trotter decomp, stabilizer, etc.). Resource request = discussion."
21033512,"Google Claims ‘Quantum Supremacy,’ Marking a Major Milestone in Computing",https://news.ycombinator.com/item?id=21033512,hype,hype,0,
9615425,"The paper&#x27;s conclusion [1] does a much better job of summarizing what they did than the posted article. For example, they explicitly note limitations: &gt;  Because the QMT representation uses frequencies to encode the state, the number of qubits would be limited by bandwidth. Using an electronic voltage as a physical representation, we find that frequencies in the practical range of 0.1 Hz to 100 GHz would allow for about n=40 entangled qubits to be realized. [...] Since the quantum state is explicitly encoded in the signal spectrum, security applications such as quantum key distribution would not seem to be amenable to this approach, although they may be emulated.  And they even note that their approach has not been demonstrated to be superior: &gt;  It remains to be shown that this approach can be realized in a fault-tolerant manner, using existing quantum error correction techniques, and that it ultimately has utility and merit over current approaches to quantum computing—or standard digital computers, for that matter.  My takeaway is that the paper&#x27;s intended goal is to explain a neat, perhaps practical, way to emulate some qubits. It doesn&#x27;t do anything &quot;magical&quot;, it encodes all of the amplitudes into the signal (in a real quantum computer, you&#x27;d have no direct access to the amplitudes) and explains how to emulate operations being applied. 1:  http:&#x2F;&#x2F;iopscience.iop.org&#x2F;1367-2630&#x2F;17&#x2F;5&#x2F;053017&#x2F;article#njp5...",https://news.ycombinator.com/item?id=9615425,technical,technical,0,
9592157,"Yes. And even if you did happen to be sharing a 2048 bit prime number with every other server in the world, it would still be essentially impossible for the NSA to crack in our lifetime (without massive advancements in quantum computing at least). 1024 bit is feasible for a powerful nation-state; 2048 bit is not.",https://news.ycombinator.com/item?id=9592157,technical,technical,0,
26241699,"A HL Programming Language for Quantum Computers Hi,
I&#x27;ve designed and implemented a higher-level programming language for quantum computers. It essentially makes creating classical oracles for use in quantum circuits much easier, by defining C-style arithmetic&#x2F;logical operations on qregs and having a compiler pass to estimate qubit counts prior to compilation, which, btw compiles to QASM for use on IBM systems. Does this seem interesting to people? Would anyone like to learn more about it?",https://news.ycombinator.com/item?id=26241699,technical,technical,0,
40008098,Show HN: Topological Quantum Error Correction (TQEC) TQEC supports scalable quantum computing through design automation tools.<p>We are an international team led by Dr. Austin Fowler at Google. All of our work is open source and many of us are active researchers as well. One of our main goals is to make quantum computing more accessible to the computer science community.,https://news.ycombinator.com/item?id=40008098,technical,technical,0,
38822569,Ask HN: What has quantum computing achieved so far? As a lowly web developer I struggle to understand what concrete progress has been made in quantum computing. I understand there are papers that have shown results that no classical computer could achieve but what has translated into practical applications?,https://news.ycombinator.com/item?id=38822569,discussion,discussion,0,
503140,Quantum paradox directly observed - a milestone in quantum mechanics,https://news.ycombinator.com/item?id=503140,hype,hype,0,
47845663,"The quantum circuit to factor 15 is a weird special case that can be factored with just a handful of logic gates [0]. Factoring 21 will require quantum error correction, which adds a huge amount of overhead. [0]  https:&#x2F;&#x2F;algassert.com&#x2F;post&#x2F;2500",https://news.ycombinator.com/item?id=47845663,technical,technical,0,
36034283,"I don&#x27;t think it is.  I think if someone says they have a computer, it needs to be a computer, not a very large slide rule.  The same applies to &quot;breakthroughs&quot; and &quot;milestones&quot;:  a non-quantum computer is never a breakthrough in quantum computers the same way a slide rule isn&#x27;t in computers. I think we&#x27;re talking in circles, I just don&#x27;t get how anyone can take these things seriously...",https://news.ycombinator.com/item?id=36034283,hype,discussion,1,Skeptical commentary: 'a non-quantum computer is never a breakthrough in quantum computers.' Discussion.
42162691,Quantum Breakthrough: Atoms held in quantum superposition for more than 23 min,https://news.ycombinator.com/item?id=42162691,hype,hype,0,
47841911,"This will probably not help enough for asymmetric keys, and is unnecessary for symmetric keys.  https:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;2603.28846  claims an attack runtime of a few minutes. There are enough order-of-magnitude breakthroughs between today and scalable quantum error correction, that it makes no sense to try to to guess  exactly  the order of magnitude of the attacks that will be feasible. Either you believe they won&#x27;t happen, in which case you can keep using long-term ECDSA keys, or you believe they will happen, in which case they are likely to overshoot your rotation period.",https://news.ycombinator.com/item?id=47841911,technical,technical,0,
14361918,"Ask HN: If Quantum computing wins, Blockchain then dies, right? Given today&#x27;s news of IBM&#x27;s quantum chip and the myriad of other quantum-related news out there, it seems all Blockchain technologies will be susceptible to be hacks and will inevitably fail -- correct?",https://news.ycombinator.com/item?id=14361918,discussion,discussion,0,
503056,Quantum paradox directly observed -- a milestone in quantum mechanics,https://news.ycombinator.com/item?id=503056,hype,hype,0,
16501354,Quantum breakthrough massively speeds up the speed of future computers,https://news.ycombinator.com/item?id=16501354,hype,hype,0,
9581762,"The main reason I felt Scott A. (and company) lost the debate is because he could not point to a single experiment that actually uses qubits to do a calculation above a very small threshold. There is much written about experiments that seem to show entanglement of multi qubit systems, but none of them actually do any calculations with the qubits. Brady and Anderson&#x27;s point is that it&#x27;s not a qubit until you can calculate with it. And their theory suggests it will get exponentially harder for each qubit above 4 (I think), which throws out all of the interesting quantum algorithms. I also felt Brady and Anderson silenced every objection. After one or more of their rebuttals, they were no longer challenged. The most recent post about Feynman is also interesting. In any event, it is a fascinating blog post.",https://news.ycombinator.com/item?id=9581762,discussion,discussion,0,
43077142,"Ask HN: Things That Suck? We&#x27;ve evolved computer systems at the level that they can have natural conversations. And we&#x27;re going to achieve quantum breakthroughs in few months. Yet often lot of times we&#x27;re just holding on to things wishing something worse would not happen.<p>So, If I had to ask you in your life what experience, product, service you would wish wouldn&#x27;t just be horrible? What could be less frustrating? What do you wish someone did better or could&#x27;ve done better?",https://news.ycombinator.com/item?id=43077142,discussion,discussion,0,
43103712,Microsoft announces quantum computing breakthrough with new Majorana 1 chip,https://news.ycombinator.com/item?id=43103712,hype,hype,0,
12945875,How the 18th-century steam engine helped physicists make a quantum breakthrough,https://news.ycombinator.com/item?id=12945875,hype,hype,0,
25903189,"Ask HN: What Kind of Threat Does Quantum Computing Pose to Bitcoin? My understanding of quantum computing and what it can do is popular mechanics level at best. I have heard people dismiss bitcoin as inevitably insecure &quot;because of quantum computing&quot; and, conversely, I&#x27;ve heard people dismiss quantum computing as hype, the reality of which lies too far in the future to worry about.<p>Is the concern simply, &quot;we don&#x27;t know how this could change the computing landscape,&quot; or is something more like &quot;quantum computing promises to calculate primes in O(1) time, rendering keypairs worthless&quot;?<p>And how far out are we realistically?",https://news.ycombinator.com/item?id=25903189,discussion,discussion,0,
9460943,"&gt;If a quantum computer could be built with just 50 quantum bits (qubits), no combination of today&#x27;s TOP500 supercomputers could successfully outperform it. I would really, really like to know how they came up with this.",https://news.ycombinator.com/item?id=9460943,discussion,discussion,0,
14557135,"Ask HN: Where can I find open course materials on Quantum Computing? I have a Masters in Engineering, so any prerequisites on the subject are also welcome.",https://news.ycombinator.com/item?id=14557135,discussion,discussion,0,
36028459,"Nvidia, Rolls-Royce Announce Quantum Computing Breakthrough for CFD in Jets",https://news.ycombinator.com/item?id=36028459,hype,hype,0,
21417173,Why Google’s Quantum Supremacy Milestone Matters - By Scott Aaronson,https://news.ycombinator.com/item?id=21417173,hype,discussion,1,"Scott Aaronson op-ed EXPLAINING why the milestone matters, with reasoning. Not ungrounded."
9462078,"The thresholds needed to achieve Quantum Error Correction are extremely close to being achieved nowadays  Yes, they are quite close to surface code thresholds. However, being close to the thresholds means that you need to be on the pessimistic side of how many physical qubits you need per logical qubit. As I mentioned in my other comment, even Martinis (whose group is, as you say, very good) is still several orders of magnitude short in terms of the number of physical qubits needed to implement one logical qubit, let alone the hundreds to thousands of logical qubits necessary to do interesting computations. Packing more qubits in seems to me like it&#x27;s going to be a very challenging problem. Looking at Martinis&#x27;s recent Nature paper,   9 qubits are taking up something like 2 x 4 mm. Making these smaller would be nontrivial for many reasons: they each have their own microwave coupling line (which requires a certain amount of length); the coherence properties of superconducting qubits seem to care about how much surface you have relative to bulk metal, which is a loser for shrinking the devices; presumably jamming them together presents crosstalk issues; etc. Realistically, you also need to add a bunch of other types of electronics down there to handle multiplexing a la D-Wave. I don&#x27;t know that these obstacles are insuperable, but I&#x27;m definitely a little skeptical that this road leads to useful technology.",https://news.ycombinator.com/item?id=9462078,technical,technical,0,
9095821,"Scott Aaronson has commented negatively on a previous paper by the same authors [1]. I don&#x27;t know if similar issues apply to this one: &gt;  [...] the paper advances the prediction that quantum computation will never be possible with more than 3 or 4 qubits. [...] I wonder: before uploading their paper, did the authors check whether their prediction was, y’know,  already falsified ? How do they reconcile their proposal with (for example) the 8-qubit entanglement observed by Haffner et al. with trapped ions [...]  (Note: that&#x27;s a critique of the previous paper, not the linked one. Although the linked post mentions quantum computers not working, the linked paper does not touch the subjet.) 1:  http:&#x2F;&#x2F;www.scottaaronson.com&#x2F;blog&#x2F;?p=1255",https://news.ycombinator.com/item?id=9095821,discussion,discussion,0,
